Timestamp,AUDIO_CHEAT
1970-01-01 05:30:12.534331,0
1970-01-01 05:30:12.560635,0
1970-01-01 05:30:12.586939,0
1970-01-01 05:30:12.613243,0
1970-01-01 05:30:12.639546,0
1970-01-01 05:30:12.665850,0
1970-01-01 05:30:12.692154,0
1970-01-01 05:30:12.718458,0
1970-01-01 05:30:12.744762,0
1970-01-01 05:30:12.771066,0
1970-01-01 05:30:12.797370,0
1970-01-01 05:30:12.823673,0
1970-01-01 05:30:12.849977,0
1970-01-01 05:30:12.876281,0
1970-01-01 05:30:12.902585,0
1970-01-01 05:30:12.928889,0
1970-01-01 05:30:12.955193,0
1970-01-01 05:30:12.981497,0
1970-01-01 05:30:13.007800,0
1970-01-01 05:30:13.034104,0
1970-01-01 05:30:13.060408,0
1970-01-01 05:30:13.086712,0
1970-01-01 05:30:13.113016,0
1970-01-01 05:30:13.139320,0
1970-01-01 05:30:13.165624,0
1970-01-01 05:30:13.191927,0
1970-01-01 05:30:13.218231,0
1970-01-01 05:30:13.244535,0
1970-01-01 05:30:13.270839,0
1970-01-01 05:30:13.297143,0
1970-01-01 05:30:13.323447,0
1970-01-01 05:30:13.349751,0
1970-01-01 05:30:13.376054,0
1970-01-01 05:30:13.402358,0
1970-01-01 05:30:13.428662,0
1970-01-01 05:30:13.454966,0
1970-01-01 05:30:13.481270,0
1970-01-01 05:30:13.507574,0
1970-01-01 05:30:13.533878,0
1970-01-01 05:30:13.560181,0
1970-01-01 05:30:13.586485,0
1970-01-01 05:30:13.612789,0
1970-01-01 05:30:13.639093,0
1970-01-01 05:30:13.665397,0
1970-01-01 05:30:13.691701,0
1970-01-01 05:30:13.718005,0
1970-01-01 05:30:13.744308,0
1970-01-01 05:30:13.770612,0
1970-01-01 05:30:13.796916,0
1970-01-01 05:30:13.823220,0
1970-01-01 05:30:13.849524,0
1970-01-01 05:30:13.875828,0
1970-01-01 05:30:13.902132,0
1970-01-01 05:30:13.928435,0
1970-01-01 05:30:13.954739,0
1970-01-01 05:30:13.981043,0
1970-01-01 05:30:14.007347,0
1970-01-01 05:30:14.033651,0
1970-01-01 05:30:14.059955,0
1970-01-01 05:30:14.086259,0
1970-01-01 05:30:14.112562,0
1970-01-01 05:30:14.138866,0
1970-01-01 05:30:14.165170,0
1970-01-01 05:30:14.191474,0
1970-01-01 05:30:14.217778,0
